season,division,date,dateUTC,matchDay,homeID,homeName,homeIcon,guestID,guestName,guestIcon,homeScore,guestScore,locID,locCity,locStadium
2012,bl1,2012-08-24T20:30:00,2012-08-24T18:30:00Z,1,7,Borussia Dortmund,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Borussia_Dortmund_logo.svg/560px-Borussia_Dortmund_logo.svg.png,134,Werder Bremen,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/SV-Werder-Bremen-Logo.svg/681px-SV-Werder-Bremen-Logo.svg.png,2,1,52,,
2012,bl1,2012-08-25T15:30:00,2012-08-25T13:30:00Z,1,87,Borussia Mönchengladbach,https://i.imgur.com/KSIk0Eu.png,175,TSG 1899 Hoffenheim,https://i.imgur.com/gF0PfEl.png,2,1,52,,
2012,bl1,2012-08-25T15:30:00,2012-08-25T13:30:00Z,1,112,SC Freiburg,https://i.imgur.com/r3mvi0h.png,81,1. FSV Mainz 05,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Logo_Mainz_05.svg/1200px-Logo_Mainz_05.svg.png,1,1,52,,
2012,bl1,2012-08-25T15:30:00,2012-08-25T13:30:00Z,1,95,FC Augsburg,https://i.imgur.com/sdE62e2.png,185,Fortuna Düsseldorf,https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Fortuna_D%C3%BCsseldorf.svg/150px-Fortuna_D%C3%BCsseldorf.svg.png,0,2,52,,
2012,bl1,2012-08-25T15:30:00,2012-08-25T13:30:00Z,1,100,Hamburger SV,https://upload.wikimedia.org/wikipedia/commons/f/f7/Hamburger_SV_logo.svg,79,1. FC Nürnberg,https://upload.wikimedia.org/wikipedia/commons/f/fa/1._FC_Nürnberg_logo.svg,0,1,52,,
2012,bl1,2012-08-25T15:30:00,2012-08-25T13:30:00Z,1,115,SpVgg Greuther Fürth,https://i.imgur.com/pwuVbKr.png,40,FC Bayern München,https://i.imgur.com/jJEsJrj.png,0,3,52,,
2012,bl1,2012-08-25T18:30:00,2012-08-25T16:30:00Z,1,91,Eintracht Frankfurt,https://i.imgur.com/X8NFkOb.png,6,Bayer Leverkusen,https://upload.wikimedia.org/wikipedia/de/thumb/f/f7/Bayer_Leverkusen_Logo.svg/1200px-Bayer_Leverkusen_Logo.svg.png,2,1,52,,
2012,bl1,2012-08-25T20:45:00,2012-08-25T18:45:00Z,1,16,VfB Stuttgart,https://i.imgur.com/v0tkpNx.png,131,VfL Wolfsburg,https://i.imgur.com/ucqKV4B.png,0,1,52,,
2012,bl1,2012-08-26T17:30:00,2012-08-26T15:30:00Z,1,55,Hannover 96,https://upload.wikimedia.org/wikipedia/commons/c/cd/Hannover_96_Logo.svg,9,FC Schalke 04,https://upload.wikimedia.org/wikipedia/commons/6/6d/FC_Schalke_04_Logo.svg,2,2,52,,
2012,bl1,2012-08-31T20:30:00,2012-08-31T18:30:00Z,2,81,1. FSV Mainz 05,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Logo_Mainz_05.svg/1200px-Logo_Mainz_05.svg.png,115,SpVgg Greuther Fürth,https://i.imgur.com/pwuVbKr.png,0,1,429,Mainz,Coface-Arena
2012,bl1,2012-09-01T15:30:00,2012-09-01T13:30:00Z,2,9,FC Schalke 04,https://upload.wikimedia.org/wikipedia/commons/6/6d/FC_Schalke_04_Logo.svg,95,FC Augsburg,https://i.imgur.com/sdE62e2.png,3,1,52,,
2012,bl1,2012-09-01T15:30:00,2012-09-01T13:30:00Z,2,6,Bayer Leverkusen,https://upload.wikimedia.org/wikipedia/de/thumb/f/f7/Bayer_Leverkusen_Logo.svg/1200px-Bayer_Leverkusen_Logo.svg.png,112,SC Freiburg,https://i.imgur.com/r3mvi0h.png,2,0,52,,
2012,bl1,2012-09-01T15:30:00,2012-09-01T13:30:00Z,2,134,Werder Bremen,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/SV-Werder-Bremen-Logo.svg/681px-SV-Werder-Bremen-Logo.svg.png,100,Hamburger SV,https://upload.wikimedia.org/wikipedia/commons/f/f7/Hamburger_SV_logo.svg,2,0,52,,
2012,bl1,2012-09-01T15:30:00,2012-09-01T13:30:00Z,2,79,1. FC Nürnberg,https://upload.wikimedia.org/wikipedia/commons/f/fa/1._FC_Nürnberg_logo.svg,7,Borussia Dortmund,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Borussia_Dortmund_logo.svg/560px-Borussia_Dortmund_logo.svg.png,1,1,52,,
2012,bl1,2012-09-01T15:30:00,2012-09-01T13:30:00Z,2,175,TSG 1899 Hoffenheim,https://i.imgur.com/gF0PfEl.png,91,Eintracht Frankfurt,https://i.imgur.com/X8NFkOb.png,0,4,52,,
2012,bl1,2012-09-01T18:30:00,2012-09-01T16:30:00Z,2,185,Fortuna Düsseldorf,https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Fortuna_D%C3%BCsseldorf.svg/150px-Fortuna_D%C3%BCsseldorf.svg.png,87,Borussia Mönchengladbach,https://i.imgur.com/KSIk0Eu.png,0,0,167,Düsseldorf,Esprit-Arena
2012,bl1,2012-09-02T15:30:00,2012-09-02T13:30:00Z,2,131,VfL Wolfsburg,https://i.imgur.com/ucqKV4B.png,55,Hannover 96,https://upload.wikimedia.org/wikipedia/commons/c/cd/Hannover_96_Logo.svg,0,4,435,Wolfsburg,Volkswagen-Arena
2012,bl1,2012-09-02T17:30:00,2012-09-02T15:30:00Z,2,40,FC Bayern München,https://i.imgur.com/jJEsJrj.png,16,VfB Stuttgart,https://i.imgur.com/v0tkpNx.png,6,1,52,,
2012,bl1,2012-09-14T20:30:00,2012-09-14T18:30:00Z,3,95,FC Augsburg,https://i.imgur.com/sdE62e2.png,131,VfL Wolfsburg,https://i.imgur.com/ucqKV4B.png,0,0,494,Augsburg,SGL Arena
2012,bl1,2012-09-15T15:30:00,2012-09-15T13:30:00Z,3,7,Borussia Dortmund,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Borussia_Dortmund_logo.svg/560px-Borussia_Dortmund_logo.svg.png,6,Bayer Leverkusen,https://upload.wikimedia.org/wikipedia/de/thumb/f/f7/Bayer_Leverkusen_Logo.svg/1200px-Bayer_Leverkusen_Logo.svg.png,3,0,52,,
2012,bl1,2012-09-15T15:30:00,2012-09-15T13:30:00Z,3,40,FC Bayern München,https://i.imgur.com/jJEsJrj.png,81,1. FSV Mainz 05,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Logo_Mainz_05.svg/1200px-Logo_Mainz_05.svg.png,3,1,52,,
2012,bl1,2012-09-15T15:30:00,2012-09-15T13:30:00Z,3,87,Borussia Mönchengladbach,https://i.imgur.com/KSIk0Eu.png,79,1. FC Nürnberg,https://upload.wikimedia.org/wikipedia/commons/f/fa/1._FC_Nürnberg_logo.svg,2,3,52,,
2012,bl1,2012-09-15T15:30:00,2012-09-15T13:30:00Z,3,16,VfB Stuttgart,https://i.imgur.com/v0tkpNx.png,185,Fortuna Düsseldorf,https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Fortuna_D%C3%BCsseldorf.svg/150px-Fortuna_D%C3%BCsseldorf.svg.png,0,0,52,,
2012,bl1,2012-09-15T15:30:00,2012-09-15T13:30:00Z,3,55,Hannover 96,https://upload.wikimedia.org/wikipedia/commons/c/cd/Hannover_96_Logo.svg,134,Werder Bremen,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/SV-Werder-Bremen-Logo.svg/681px-SV-Werder-Bremen-Logo.svg.png,3,2,52,,
2012,bl1,2012-09-15T18:30:00,2012-09-15T16:30:00Z,3,115,SpVgg Greuther Fürth,https://i.imgur.com/pwuVbKr.png,9,FC Schalke 04,https://upload.wikimedia.org/wikipedia/commons/6/6d/FC_Schalke_04_Logo.svg,0,2,366,Fürth,Trolli-Arena
2012,bl1,2012-09-16T15:30:00,2012-09-16T13:30:00Z,3,112,SC Freiburg,https://i.imgur.com/r3mvi0h.png,175,TSG 1899 Hoffenheim,https://i.imgur.com/gF0PfEl.png,5,3,52,,
2012,bl1,2012-09-16T17:30:00,2012-09-16T15:30:00Z,3,91,Eintracht Frankfurt,https://i.imgur.com/X8NFkOb.png,100,Hamburger SV,https://upload.wikimedia.org/wikipedia/commons/f/f7/Hamburger_SV_logo.svg,3,2,183,Frankfurt,Commerzbank-Arena
2012,bl1,2012-09-21T20:30:00,2012-09-21T18:30:00Z,4,79,1. FC Nürnberg,https://upload.wikimedia.org/wikipedia/commons/f/fa/1._FC_Nürnberg_logo.svg,91,Eintracht Frankfurt,https://i.imgur.com/X8NFkOb.png,1,2,432,Nürnberg,Easy-Credit-Stadion
2012,bl1,2012-09-22T15:30:00,2012-09-22T13:30:00Z,4,9,FC Schalke 04,https://upload.wikimedia.org/wikipedia/commons/6/6d/FC_Schalke_04_Logo.svg,40,FC Bayern München,https://i.imgur.com/jJEsJrj.png,0,2,403,Gelsenkirchen,Veltins-Arena
2012,bl1,2012-09-22T15:30:00,2012-09-22T13:30:00Z,4,131,VfL Wolfsburg,https://i.imgur.com/ucqKV4B.png,115,SpVgg Greuther Fürth,https://i.imgur.com/pwuVbKr.png,1,1,20,Wolfsburg,Volkswagen Arena 
2012,bl1,2012-09-22T15:30:00,2012-09-22T13:30:00Z,4,81,1. FSV Mainz 05,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Logo_Mainz_05.svg/1200px-Logo_Mainz_05.svg.png,95,FC Augsburg,https://i.imgur.com/sdE62e2.png,2,0,465,Mainz,Coface Arena
2012,bl1,2012-09-22T15:30:00,2012-09-22T13:30:00Z,4,100,Hamburger SV,https://upload.wikimedia.org/wikipedia/commons/f/f7/Hamburger_SV_logo.svg,7,Borussia Dortmund,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Borussia_Dortmund_logo.svg/560px-Borussia_Dortmund_logo.svg.png,3,2,404,Hamburg ,Imtech Arena
2012,bl1,2012-09-22T15:30:00,2012-09-22T13:30:00Z,4,185,Fortuna Düsseldorf,https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Fortuna_D%C3%BCsseldorf.svg/150px-Fortuna_D%C3%BCsseldorf.svg.png,112,SC Freiburg,https://i.imgur.com/r3mvi0h.png,0,0,53,Düsseldorf,ESPRIT Arena
2012,bl1,2012-09-23T15:30:00,2012-09-23T13:30:00Z,4,6,Bayer Leverkusen,https://upload.wikimedia.org/wikipedia/de/thumb/f/f7/Bayer_Leverkusen_Logo.svg/1200px-Bayer_Leverkusen_Logo.svg.png,87,Borussia Mönchengladbach,https://i.imgur.com/KSIk0Eu.png,1,1,28,Leverkusen,BayArena
2012,bl1,2012-09-23T17:30:00,2012-09-23T15:30:00Z,4,134,Werder Bremen,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/SV-Werder-Bremen-Logo.svg/681px-SV-Werder-Bremen-Logo.svg.png,16,VfB Stuttgart,https://i.imgur.com/v0tkpNx.png,2,2,492,Bremen,Weser-Stadion
2012,bl1,2012-09-23T17:30:00,2012-09-23T15:30:00Z,4,175,TSG 1899 Hoffenheim,https://i.imgur.com/gF0PfEl.png,55,Hannover 96,https://upload.wikimedia.org/wikipedia/commons/c/cd/Hannover_96_Logo.svg,3,1,434,Hoffenheim,Wirsol Rhein-Neckar-Arena
2012,bl1,2012-09-25T20:00:00,2012-09-25T18:00:00Z,5,40,FC Bayern München,https://i.imgur.com/jJEsJrj.png,131,VfL Wolfsburg,https://i.imgur.com/ucqKV4B.png,3,0,,,
2012,bl1,2012-09-25T20:00:00,2012-09-25T18:00:00Z,5,9,FC Schalke 04,https://upload.wikimedia.org/wikipedia/commons/6/6d/FC_Schalke_04_Logo.svg,81,1. FSV Mainz 05,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Logo_Mainz_05.svg/1200px-Logo_Mainz_05.svg.png,3,0,,,
2012,bl1,2012-09-25T20:00:00,2012-09-25T18:00:00Z,5,115,SpVgg Greuther Fürth,https://i.imgur.com/pwuVbKr.png,185,Fortuna Düsseldorf,https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Fortuna_D%C3%BCsseldorf.svg/150px-Fortuna_D%C3%BCsseldorf.svg.png,0,2,,,
2012,bl1,2012-09-25T20:00:00,2012-09-25T18:00:00Z,5,91,Eintracht Frankfurt,https://i.imgur.com/X8NFkOb.png,7,Borussia Dortmund,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Borussia_Dortmund_logo.svg/560px-Borussia_Dortmund_logo.svg.png,3,3,421,Stadt,Stadion
2012,bl1,2012-09-26T20:00:00,2012-09-26T18:00:00Z,5,87,Borussia Mönchengladbach,https://i.imgur.com/KSIk0Eu.png,100,Hamburger SV,https://upload.wikimedia.org/wikipedia/commons/f/f7/Hamburger_SV_logo.svg,2,2,649,Stadt,Stadion im Borussia-Park
2012,bl1,2012-09-26T20:00:00,2012-09-26T18:00:00Z,5,16,VfB Stuttgart,https://i.imgur.com/v0tkpNx.png,175,TSG 1899 Hoffenheim,https://i.imgur.com/gF0PfEl.png,0,3,643,,Mercedes-Benz-Arena
2012,bl1,2012-09-26T20:00:00,2012-09-26T18:00:00Z,5,55,Hannover 96,https://upload.wikimedia.org/wikipedia/commons/c/cd/Hannover_96_Logo.svg,79,1. FC Nürnberg,https://upload.wikimedia.org/wikipedia/commons/f/fa/1._FC_Nürnberg_logo.svg,4,1,644,,AWD-Arena
