season,division,datetime,datetimeUTC,matchday,homeID,homeName,homeIcon,guestID,guestName,guestIcon,homeScore,guestScore,locID,locCity,locStadium
2012,bl1,2012-08-24 20:30:00,2012-08-24 18:30:00+00:00,1,7,Borussia Dortmund,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Borussia_Dortmund_logo.svg/560px-Borussia_Dortmund_logo.svg.png,134,Werder Bremen,https://upload.wikimedia.org/wikipedia/commons/thumb/b/be/SV-Werder-Bremen-Logo.svg/681px-SV-Werder-Bremen-Logo.svg.png,2,1,52,,
2012,bl1,2012-08-25 15:30:00,2012-08-25 13:30:00+00:00,1,87,Borussia Mönchengladbach,https://i.imgur.com/KSIk0Eu.png,175,TSG 1899 Hoffenheim,https://i.imgur.com/gF0PfEl.png,2,1,52,,
2012,bl1,2012-08-25 15:30:00,2012-08-25 13:30:00+00:00,1,112,SC Freiburg,https://i.imgur.com/r3mvi0h.png,81,1. FSV Mainz 05,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Logo_Mainz_05.svg/1200px-Logo_Mainz_05.svg.png,1,1,52,,
2012,bl1,2012-08-25 15:30:00,2012-08-25 13:30:00+00:00,1,95,FC Augsburg,https://i.imgur.com/sdE62e2.png,185,Fortuna Düsseldorf,https://upload.wikimedia.org/wikipedia/commons/thumb/9/94/Fortuna_D%C3%BCsseldorf.svg/150px-Fortuna_D%C3%BCsseldorf.svg.png,0,2,52,,
2012,bl1,2012-08-25 15:30:00,2012-08-25 13:30:00+00:00,1,100,Hamburger SV,https://upload.wikimedia.org/wikipedia/commons/f/f7/Hamburger_SV_logo.svg,79,1. FC Nürnberg,https://upload.wikimedia.org/wikipedia/commons/f/fa/1._FC_Nürnberg_logo.svg,0,1,52,,
2012,bl1,2012-08-25 15:30:00,2012-08-25 13:30:00+00:00,1,115,SpVgg Greuther Fürth,https://i.imgur.com/pwuVbKr.png,40,FC Bayern München,https://i.imgur.com/jJEsJrj.png,0,3,52,,
2012,bl1,2012-08-25 18:30:00,2012-08-25 16:30:00+00:00,1,91,Eintracht Frankfurt,https://i.imgur.com/X8NFkOb.png,6,Bayer Leverkusen,https://upload.wikimedia.org/wikipedia/de/thumb/f/f7/Bayer_Leverkusen_Logo.svg/1200px-Bayer_Leverkusen_Logo.svg.png,2,1,52,,
2012,bl1,2012-08-25 20:45:00,2012-08-25 18:45:00+00:00,1,16,VfB Stuttgart,https://i.imgur.com/v0tkpNx.png,131,VfL Wolfsburg,https://i.imgur.com/ucqKV4B.png,0,1,52,,
2012,bl1,2012-08-26 17:30:00,2012-08-26 15:30:00+00:00,1,55,Hannover 96,https://upload.wikimedia.org/wikipedia/commons/c/cd/Hannover_96_Logo.svg,9,FC Schalke 04,https://upload.wikimedia.org/wikipedia/commons/6/6d/FC_Schalke_04_Logo.svg,2,2,52,,
2012,bl1,2012-08-31 20:30:00,2012-08-31 18:30:00+00:00,2,81,1. FSV Mainz 05,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Logo_Mainz_05.svg/1200px-Logo_Mainz_05.svg.png,115,SpVgg Greuther Fürth,https://i.imgur.com/pwuVbKr.png,0,1,429,Mainz,Coface-Arena
