season,division,date,dateUTC,matchDay,homeID,homeName,homeIcon,guestID,guestName,guestIcon,homeScore,guestScore,locID,locCity,locStadium
2021,bl1,2021-08-13T20:30:00,2021-08-13T18:30:00Z,1,87,Borussia Mönchengladbach,https://i.imgur.com/KSIk0Eu.png,40,FC Bayern München,https://i.imgur.com/jJEsJrj.png,1,1,444,Mönchengladbach,Borussia-Park
2021,bl1,2021-08-14T15:30:00,2021-08-14T13:30:00Z,1,83,Arminia Bielefeld,https://upload.wikimedia.org/wikipedia/de/thumb/e/e5/Logo_Arminia_Bielefeld.svg/2000px-Logo_Arminia_Bielefeld.svg.png,112,SC Freiburg,https://i.imgur.com/r3mvi0h.png,0,0,,,
2021,bl1,2021-08-14T15:30:00,2021-08-14T13:30:00Z,1,95,FC Augsburg,https://i.imgur.com/sdE62e2.png,175,TSG 1899 Hoffenheim,https://i.imgur.com/gF0PfEl.png,0,4,,,
2021,bl1,2021-08-14T15:30:00,2021-08-14T13:30:00Z,1,16,VfB Stuttgart,https://i.imgur.com/v0tkpNx.png,115,SpVgg Greuther Fürth,https://i.imgur.com/pwuVbKr.png,5,1,,,
2021,bl1,2021-08-14T15:30:00,2021-08-14T13:30:00Z,1,80,1. FC Union Berlin,https://upload.wikimedia.org/wikipedia/commons/4/44/1._FC_Union_Berlin_Logo.svg,6,Bayer Leverkusen,https://upload.wikimedia.org/wikipedia/de/thumb/f/f7/Bayer_Leverkusen_Logo.svg/1200px-Bayer_Leverkusen_Logo.svg.png,1,1,,,
2021,bl1,2021-08-14T15:30:00,2021-08-14T13:30:00Z,1,131,VfL Wolfsburg,https://i.imgur.com/ucqKV4B.png,129,VfL Bochum,https://i.imgur.com/5jy3Gfr.png,1,0,,,
2021,bl1,2021-08-14T18:30:00,2021-08-14T16:30:00Z,1,7,Borussia Dortmund,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Borussia_Dortmund_logo.svg/560px-Borussia_Dortmund_logo.svg.png,91,Eintracht Frankfurt,https://i.imgur.com/X8NFkOb.png,5,2,,,
2021,bl1,2021-08-15T15:30:00,2021-08-15T13:30:00Z,1,81,1. FSV Mainz 05,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Logo_Mainz_05.svg/1200px-Logo_Mainz_05.svg.png,1635,RB Leipzig,https://i.imgur.com/Rpwsjz1.png,1,0,,,
2021,bl1,2021-08-15T17:30:00,2021-08-15T15:30:00Z,1,65,1. FC Köln,https://upload.wikimedia.org/wikipedia/en/thumb/5/53/FC_Cologne_logo.svg/1200px-FC_Cologne_logo.svg.png,54,Hertha BSC,https://i.imgur.com/apFwbYZ.png,3,1,,,
2021,bl1,2021-08-20T20:30:00,2021-08-20T18:30:00Z,2,1635,RB Leipzig,https://i.imgur.com/Rpwsjz1.png,16,VfB Stuttgart,https://i.imgur.com/v0tkpNx.png,4,0,,,
2021,bl1,2021-08-21T15:30:00,2021-08-21T13:30:00Z,2,129,VfL Bochum,https://i.imgur.com/5jy3Gfr.png,81,1. FSV Mainz 05,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Logo_Mainz_05.svg/1200px-Logo_Mainz_05.svg.png,2,0,,,
2021,bl1,2021-08-21T15:30:00,2021-08-21T13:30:00Z,2,91,Eintracht Frankfurt,https://i.imgur.com/X8NFkOb.png,95,FC Augsburg,https://i.imgur.com/sdE62e2.png,0,0,,,
2021,bl1,2021-08-21T15:30:00,2021-08-21T13:30:00Z,2,112,SC Freiburg,https://i.imgur.com/r3mvi0h.png,7,Borussia Dortmund,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Borussia_Dortmund_logo.svg/560px-Borussia_Dortmund_logo.svg.png,2,1,,,
2021,bl1,2021-08-21T15:30:00,2021-08-21T13:30:00Z,2,115,SpVgg Greuther Fürth,https://i.imgur.com/pwuVbKr.png,83,Arminia Bielefeld,https://upload.wikimedia.org/wikipedia/de/thumb/e/e5/Logo_Arminia_Bielefeld.svg/2000px-Logo_Arminia_Bielefeld.svg.png,1,1,,,
2021,bl1,2021-08-21T15:30:00,2021-08-21T13:30:00Z,2,54,Hertha BSC,https://i.imgur.com/apFwbYZ.png,131,VfL Wolfsburg,https://i.imgur.com/ucqKV4B.png,1,2,,,
2021,bl1,2021-08-21T18:30:00,2021-08-21T16:30:00Z,2,6,Bayer Leverkusen,https://upload.wikimedia.org/wikipedia/de/thumb/f/f7/Bayer_Leverkusen_Logo.svg/1200px-Bayer_Leverkusen_Logo.svg.png,87,Borussia Mönchengladbach,https://i.imgur.com/KSIk0Eu.png,4,0,,,
2021,bl1,2021-08-22T15:30:00,2021-08-22T13:30:00Z,2,175,TSG 1899 Hoffenheim,https://i.imgur.com/gF0PfEl.png,80,1. FC Union Berlin,https://upload.wikimedia.org/wikipedia/commons/4/44/1._FC_Union_Berlin_Logo.svg,2,2,,,
2021,bl1,2021-08-22T17:30:00,2021-08-22T15:30:00Z,2,40,FC Bayern München,https://i.imgur.com/jJEsJrj.png,65,1. FC Köln,https://upload.wikimedia.org/wikipedia/en/thumb/5/53/FC_Cologne_logo.svg/1200px-FC_Cologne_logo.svg.png,3,2,,,
2021,bl1,2021-08-27T20:30:00,2021-08-27T18:30:00Z,3,7,Borussia Dortmund,https://upload.wikimedia.org/wikipedia/commons/thumb/6/67/Borussia_Dortmund_logo.svg/560px-Borussia_Dortmund_logo.svg.png,175,TSG 1899 Hoffenheim,https://i.imgur.com/gF0PfEl.png,3,2,,,
2021,bl1,2021-08-28T15:30:00,2021-08-28T13:30:00Z,3,83,Arminia Bielefeld,https://upload.wikimedia.org/wikipedia/de/thumb/e/e5/Logo_Arminia_Bielefeld.svg/2000px-Logo_Arminia_Bielefeld.svg.png,91,Eintracht Frankfurt,https://i.imgur.com/X8NFkOb.png,1,1,,,
2021,bl1,2021-08-28T15:30:00,2021-08-28T13:30:00Z,3,95,FC Augsburg,https://i.imgur.com/sdE62e2.png,6,Bayer Leverkusen,https://upload.wikimedia.org/wikipedia/de/thumb/f/f7/Bayer_Leverkusen_Logo.svg/1200px-Bayer_Leverkusen_Logo.svg.png,1,4,,,
2021,bl1,2021-08-28T15:30:00,2021-08-28T13:30:00Z,3,65,1. FC Köln,https://upload.wikimedia.org/wikipedia/en/thumb/5/53/FC_Cologne_logo.svg/1200px-FC_Cologne_logo.svg.png,129,VfL Bochum,https://i.imgur.com/5jy3Gfr.png,2,1,,,
2021,bl1,2021-08-28T15:30:00,2021-08-28T13:30:00Z,3,81,1. FSV Mainz 05,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9e/Logo_Mainz_05.svg/1200px-Logo_Mainz_05.svg.png,115,SpVgg Greuther Fürth,https://i.imgur.com/pwuVbKr.png,3,0,,,
2021,bl1,2021-08-28T15:30:00,2021-08-28T13:30:00Z,3,16,VfB Stuttgart,https://i.imgur.com/v0tkpNx.png,112,SC Freiburg,https://i.imgur.com/r3mvi0h.png,2,3,,,
2021,bl1,2021-08-28T18:30:00,2021-08-28T16:30:00Z,3,40,FC Bayern München,https://i.imgur.com/jJEsJrj.png,54,Hertha BSC,https://i.imgur.com/apFwbYZ.png,5,0,1091,,
2021,bl1,2021-08-29T15:30:00,2021-08-29T13:30:00Z,3,80,1. FC Union Berlin,https://upload.wikimedia.org/wikipedia/commons/4/44/1._FC_Union_Berlin_Logo.svg,87,Borussia Mönchengladbach,https://i.imgur.com/KSIk0Eu.png,2,1,,,
2021,bl1,2021-08-29T17:30:00,2021-08-29T15:30:00Z,3,131,VfL Wolfsburg,https://i.imgur.com/ucqKV4B.png,1635,RB Leipzig,https://i.imgur.com/Rpwsjz1.png,1,0,,,
